,y_test,prediction
996,1150.5024,1983.6597240001795
5109,2745.0934,2311.7156523211825
8071,2376.906,1714.3083095449917
1760,1442.1228,1306.6343906955044
8063,214.3876,-256.5866006832209
1698,2113.2492,1472.113091792072
8221,1603.9122,1998.7383373195778
8261,621.1914,1474.9474485733028
7862,5022.7952,2052.302396207753
8057,4391.6168,1701.1531235064297
892,3115.944,3515.7226075122016
5098,1733.0774,1563.7484891683657
7135,5688.5952,2876.561390798197
5204,3476.1418,2460.7056866407665
7765,3494.1184,2837.893650009849
8427,1090.5804,886.2453921906949
3629,2105.2596,2055.2458160853175
135,1969.4364,1805.459953633888
3620,2812.3392,1998.4250129093764
8504,4138.6128,3166.2555068999573
5698,1334.2632,1814.9022731971993
108,679.116,1502.609403195578
576,353.5398,612.7273718782697
5808,1561.9668,1389.6696968170331
1298,314.2576,659.9548034443775
8298,2889.572,1708.2267789300201
7454,2496.75,1508.7233098010963
5121,3845.6608,3870.6875092957525
1969,2274.3728,2550.834424127007
4395,2458.1336,3073.290300452705
4727,1917.504,1711.1346206724227
166,2838.9712,3462.569873837685
3795,563.2668,1242.9873849187522
2125,1076.5986,1615.1509064897255
7017,1336.2606,2420.9021123595294
1061,1160.4894,1153.3678741352728
4032,4623.3152,2643.6946096712963
4678,487.3656,1100.5362885097236
5434,1281.665,2198.681011263463
4106,2775.7202,4250.793362246725
4603,1787.0072,1377.2911162092382
646,3775.086,3965.382057555208
3507,288.9572,501.52644623573974
4493,4532.7664,3497.385337088459
5656,516.6608,1996.5450188278571
1673,1322.2788,3427.234839287311
3540,110.5228,-750.0982691639917
2762,2858.9452,2355.617168035791
6584,151.1366,631.0684024016389
6864,3020.0688,3450.9988569265597
8399,284.9624,283.58953013991027
668,1270.3464,1770.606906638779
6756,1720.4272,1572.713004636393
2592,447.4176,699.653150631156
7792,1775.6886,1377.170377536457
8137,1182.4608,2404.6754911309818
2920,759.012,2345.3520931277512
1475,4823.721,3657.6683541319426
6057,7033.5112,4291.366649890455
6555,713.7376,818.3816442106973
4797,3795.06,2594.5067874787273
2564,4060.7142,3420.3027239576286
4901,4986.842,3715.915142615382
816,1203.1006,1470.9270755352402
2574,2607.2728,1879.9642444976066
6050,6303.7944,2779.918304666022
8125,3757.1094,4597.974794340537
8233,1025.332,1490.6255550677408
2612,736.3748,1606.4473555278223
6793,1704.448,1677.2703702809765
2106,3533.4006,1916.1275332838345
2689,3440.8544,2862.210019446512
2729,535.3032,2578.7822014120075
6298,316.9208,1425.1353247706395
3138,1139.8496,1896.488299714967
1485,4960.21,2995.840020142102
3352,3046.7008,1587.3106741382853
4528,1384.1982,2129.0405151751775
7358,2856.282,2115.0764157605413
3565,644.4944,785.9813439173895
2373,3961.51,3755.9595359936184
1115,4029.4216,3738.758836648729
1049,1808.3128,3998.418811349564
2790,5298.4364,3527.6327621485743
1280,790.9704,1283.9045661261541
6357,745.696,1259.1373285773775
522,276.307,-928.4605323513019
5504,711.0744,1091.1007391846283
1496,170.4448,-390.4942922036837
5077,492.692,731.869754069261
2105,3568.688,2805.132211957025
4167,508.6712,2003.4988466243763
6705,2822.992,2476.5673363065416
8268,694.4294,1301.4295694517116
7380,4751.8146,3382.5844214454264
4197,449.415,437.79566771139
6090,3728.48,3776.273418729791
1295,1571.288,2436.2563425909602
6600,588.5672,533.1322409282227
5073,2557.3378,1812.2458548372483
5431,2910.2118,2947.8167636882354
4388,1378.206,1575.9205307431164
7418,5015.4714,3672.628195853522
1011,1488.7288,1545.3152579926077
2287,221.0456,71.32782647960425
4585,1376.2086,1700.96470598613
2080,1576.6144,3005.229044417325
4434,5033.448,4420.677936316383
1878,1780.3492,2088.9915147622996
1184,1713.7692,3162.3456915360503
3035,2956.152,1690.5228273624593
5407,1571.288,2535.978578535988
6406,3085.3172,3514.593612306183
630,1288.9888,2262.7393961088446
7285,1290.3204,2673.702559837482
5571,2566.659,2739.700343441975
7706,577.2486,708.9652446510902
1458,5954.9152,3701.0334900746548
1943,2826.9868,2038.1292122197406
4439,407.4696,827.6585623183707
5925,418.1224,1677.519392379744
921,615.1992,1432.944339290582
37,1609.9044,1555.5535977613056
7855,978.726,2996.91133307528
1304,866.8716,1763.3577163348757
7182,4013.4424,4296.017177916842
6660,4035.4138,3385.304486560699
3276,207.7296,-83.97178475977603
7861,41.2796,-1175.728206909688
4245,958.752,1585.496021638694
8329,6630.0364,5390.56388742337
4672,1797.66,2337.9702956354868
720,554.6114,938.4557254556989
2986,5001.4896,2983.3282384936583
3097,3427.5384,2518.966609852807
7436,3384.2614,2272.051778618503
1853,2874.9244,2663.1446739115054
6919,3193.8426,3799.216772690257
4905,735.0432,1107.1166180263058
5337,1231.73,2056.818373529428
5597,3001.4264,3434.1821961636388
4610,1864.24,3022.2697530281202
8223,491.3604,1385.0157881978635
5456,1018.0082,2902.0727715770863
1047,1451.444,2521.3654936200874
1902,4819.7262,5429.435087308036
4915,6595.4148,2758.035385705417
890,1565.9616,1880.844004769421
3924,1896.1984,3761.494960799683
180,6024.1584,3885.3051301359983
1709,6426.3016,2702.2230546064375
118,2552.6772,2150.3823969773703
2895,473.3838,597.7575309616711
1708,85.8882,-577.9397113994187
1420,958.752,1898.1697267062066
4297,41.9454,-1084.4111395785724
6084,1787.0072,2668.3473599367544
3694,438.0964,1021.3973881767897
471,1665.8316,2910.804762089144
8002,5033.448,3927.498847310072
4506,340.2238,811.5618505677351
8189,865.54,1478.1356131942186
1410,679.116,745.8665132032207
1276,1228.401,1345.021659417025
7775,3757.1094,3218.3651090501908
1313,1901.5248,2855.06251014217
6290,2314.9866,1930.9228832073943
1309,2546.685,2343.932549155521
4019,123.8388,-736.4300094916186
775,607.8754,2296.340012849143
3289,715.0692,3568.133825105907
4365,1291.652,1935.236976886003
7847,4211.185,2657.843820424813
2275,4514.124,2355.9251429437545
4711,2782.3782,2256.124315718516
2204,288.9572,406.9643205634188
4794,4488.1578,3320.784884743978
3130,2147.205,2291.5135667765835
7002,5000.8238,4084.165088713433
3739,964.0784,1922.295887171104
569,2097.27,2426.686352341998
4832,3998.7948,3919.1194302266285
4118,3089.9778,3563.3512912045644
6314,3433.5306,2073.363499427088
4813,1617.894,2188.339587612536
1406,796.2968,1040.636578077918
6781,498.0184,861.3982723307317
1491,2380.235,2954.499983346216
4412,492.692,1597.7158644540953
4021,2563.33,3700.3993191329573
4324,2992.771,1704.2692504702347
6865,251.6724,158.57675212748742
5935,234.3616,96.97887430759306
6364,4470.1812,3864.433935913821
4808,2628.5784,1706.8716374479704
1033,2253.0672,4487.59041389925
5804,150.4708,633.0787481079904
3508,4579.3724,3883.0656151596922
8514,468.7232,1020.0347715782625
2300,2025.3636,2346.2747252757636
581,275.6412,1492.8647668493315
2490,639.168,1162.6856744065763
8119,2371.5796,1483.9060673022125
7650,3610.6334,3322.9991460018737
2848,927.4594,2290.4709137685186
4179,2406.867,2623.902342034482
1046,759.012,1013.008789547079
3534,1877.556,3114.156177586203
468,2663.2,1363.367169054497
3255,7247.233,3369.4997417886225
5619,8868.456,4434.326397234477
7835,57.2588,-800.7662939986378
1444,884.1824,1618.0665833592464
2112,4211.185,2923.6671833391547
4757,2812.3392,3591.675969259659
365,3610.6334,3318.0076429806295
3777,3368.948,3798.210106794886
8179,904.8222,1442.5288588838146
3044,531.3084,996.3954326868882
7767,1743.0644,1771.084371183971
5961,2500.7448,2974.930456003717
4920,249.0092,2176.4976420491084
2629,1657.1762,1467.166901264314
850,2137.8838,2557.3193404880985
441,3428.2042,2911.6611864296983
1279,731.0484,1409.0206092077879
2239,593.8936,521.2857868305459
2008,2380.9008,3166.172031478767
3183,1035.9848,4082.3752248185992
3687,4933.578,2910.0714639811085
616,1283.6624,2627.3895763704704
8479,2579.3092,1653.4756593587408
2013,1612.5676,1634.0775286583464
6497,1025.9978,698.6101477400432
6841,601.8832,1293.4414454492135
1672,1024.6662,2330.084250580019
4707,3486.1288,3962.2397286787536
8219,605.878,1904.4038106194664
4755,1557.972,1058.3526299243013
1274,2732.4432,1860.5105188450814
1951,291.6204,555.8773245670056
4911,3588.662,2279.3054299446558
1753,1158.492,1281.030311278897
6511,4454.202,3798.7548461854667
7166,162.4552,637.6323765503078
6304,5163.9448,2922.329485052348
3322,3495.45,2312.471605121884
5622,1165.15,1328.2688365513322
3926,2450.144,2512.6649672282747
5928,980.0576,940.5325163074191
1476,119.844,26.25373421165682
6801,1406.1696,1186.7715335814416
1649,4257.1252,2864.2651710803384
8353,1482.0708,1619.6933586172697
550,780.9834,639.0909799087583
1265,2167.8448,3147.900742644686
3479,645.1602,636.7113408588978
7693,3119.9388,2277.574435302905
1104,2934.8464,2439.0776478934476
3520,1208.427,1756.6865931072118
2713,343.5528,1058.771484986221
8336,164.4526,850.1648075885516
4402,2021.3688,3050.304312246475
7388,35.2874,-1246.074123615534
5227,2106.5912,2319.0552254309305
3503,4255.7936,3466.5564331635205
7654,1717.764,2282.6902497996875
1389,351.5424,159.64872522207975
8460,2852.2872,2697.9994346696394
3684,163.7868,883.3132099358772
6108,5033.448,2821.652363991502
1470,2213.1192,2911.8616076200233
4551,3593.3226,2720.2551070193167
8324,2049.3324,2425.421059225295
3587,986.7156,1527.9609804332345
1665,3653.9104,3736.368761746763
6929,3149.234,2312.430369835489
3104,70.5748,-1109.7355546132967
4303,1166.4816,2228.7164512095596
4548,1328.271,1116.8785045362379
204,4119.9704,3799.2038646268766
5376,5275.7992,3022.802273659171
8064,5309.755,3350.6525854616384
6833,251.6724,82.16657473262103
1368,4471.5128,3068.50084033811
955,1547.3192,1862.211245724827
1489,177.7686,994.8821510123068
5426,4141.276,3029.0592855034956
7571,1052.6298,1073.4387998437
3158,5800.4496,4127.581412988531
995,167.7816,815.2183648264972
366,5153.292,4097.456273682885
5437,293.6178,2125.759215705627
2942,3103.9596,2708.3792808199078
1432,1655.1788,1219.4098176337898
2718,293.6178,-255.18895793193497
7227,848.895,592.2229554276298
5423,2581.9724,2866.5305422045176
408,1890.2062,1769.6675028910868
6639,2354.2688,2368.494861770533
8047,1890.872,2867.2006423717394
1803,3677.2134,2784.643959505266
5655,1230.3984,2474.841305152031
2832,289.623,-281.71678187433076
6494,370.1848,2475.8021880619244
7705,2143.876,3445.7999483715103
3006,3611.2992,3869.30114876917
5307,3781.744,3027.875178077543
5938,1549.3166,1847.5586290208419
2858,663.1368,1869.2383477640965
2483,3153.2288,2835.305698434304
1561,446.7518,563.0514864228703
7605,922.7988,741.7928645405402
6690,2247.075,1443.1312835955343
5634,469.389,-418.5984512798302
8014,1693.7952,1674.1305835624787
3902,1472.7496,1726.2137106638916
4036,4068.038,2480.2230290277676
7157,1270.3464,1879.6185301999687
4849,3251.1014,2650.4518715719005
353,2586.633,2629.22238197509
5097,1864.24,1627.0775768527924
6320,2526.711,2632.2359775575833
3312,2252.4014,2125.6414302704197
6879,3956.8494,3184.213264684039
4119,476.047,593.6113969409212
6131,3277.0676,2223.6059585916746
5293,701.7532,666.2070055130756
708,3165.879,3363.912954876876
3571,2466.789,2852.669229443547
6487,1308.297,1407.2801150289565
1497,3078.6592,2881.3254597397026
7260,2972.1312,3491.173637097684
6953,90.5488,-1136.8630770957855
7102,4777.115,2967.322001085422
8415,2490.092,2352.641279124251
1405,2492.7552,3205.2046476348796
4002,1947.465,3456.1698535956493
5138,3185.1872,5344.598680317779
7438,788.973,2365.841379986501
5541,2490.092,1850.1167355549458
5708,3954.852,3254.324821407502
5981,1252.3698,1824.5905420049924
3203,3901.588,3100.6455970933257
7392,1169.8106,2681.8266181236177
209,231.6984,-1223.722780040485
1058,1274.3412,449.1689295177195
6716,645.1602,789.6979665824986
8182,1225.072,2119.5623532380905
1727,2636.568,2390.994211651703
6589,2002.7264,2105.300970664691
8157,2716.464,2648.1360563644766
3150,1366.2216,1272.941458228881
6115,2612.5992,2360.089277728629
6769,3205.827,4830.167826580388
4246,1693.7952,1736.5361331149425
868,2366.919,4095.76629876517
3732,173.108,890.9075515114712
6604,1418.154,1147.628343424004
5315,7685.9952,3004.902619320357
3450,1262.3568,1701.417648174986
1239,4244.475,3951.360662731975
2840,152.4682,577.7542468997783
4048,2090.612,1732.4585593772274
2536,1018.674,2483.2803819164765
4534,3877.6192,2280.943108281554
1474,2625.9152,2088.5492165140213
7531,1640.5312,1677.7866144598077
5287,792.302,567.8068233331398
3965,755.0172,924.0246363452251
4321,170.4448,955.7258044207354
2347,2607.2728,1906.909867717499
638,2406.867,2563.3476410734847
5369,1999.3974,2426.546467753492
4281,259.662,2230.8690443016644
1970,4763.799,4283.615731853927
5744,3920.2304,3880.2649394869577
7762,778.986,1009.144299031763
1927,942.7728,662.6336985151925
680,177.1028,1031.344531324626
6808,980.0576,861.3099345939022
7049,3199.8348,3228.597335487554
5579,1340.2554,1986.3821194406562
2953,1537.998,1707.9024352550323
2230,2720.4588,2400.2540370288107
485,2113.2492,2840.454765583795
4697,2371.5796,2806.7131062983353
6382,2059.9852,2045.2180759041946
7926,7148.0288,2558.859775540227
2094,2696.49,2567.2673164448033
904,1853.5872,2622.1226371996136
2421,3673.8844,1947.1805332685483
2510,490.0288,1140.294141754915
4827,3012.745,3370.6324365005485
1101,4832.3764,3406.0245096617355
53,3121.2704,3172.648975061831
1266,1845.5976,1484.2120157149056
2255,437.4306,516.0181923165908
6559,1635.8706,2331.8376035461133
2857,2258.3936,2287.496386264371
1919,1482.0708,1349.0480331392405
6713,2266.3832,1574.0802563514444
7543,5976.2208,3980.896899284179
6531,356.8688,793.1474584156556
553,1342.2528,2698.944738166523
3154,8912.3988,4487.745518473941
354,1255.6988,1019.9420983002603
5224,549.285,1049.096755544102
3417,296.9468,519.0574281661443
2219,2556.672,2232.3235868313573
2085,3033.3848,3042.5993484121373
1105,360.8636,961.6668430132033
7569,303.6048,714.4738141983091
1898,3002.0922,1845.2718228488964
7123,131.8284,316.3475153544862
7988,1587.933,1729.9107268459866
622,3560.6984,1703.2240068418148
7602,198.4084,-244.3833894613531
5040,1843.6002,2320.936680032424
1759,4448.2098,4191.2047876951765
4688,687.1056,1816.4717456671058
988,2888.2404,2555.254606509744
2751,2239.7512,1190.834401863129
5462,3247.7724,2805.022324166436
5702,1118.544,1768.6243319194166
4840,1161.1552,1867.8664946142947
5328,3062.0142,2325.1442131255244
5174,2750.4198,2256.6258790594693
6586,1713.7692,1619.5371406816412
3416,3179.8608,4264.516028975705
3425,2684.5056,2520.497082658644
6503,1255.6988,916.1916913398737
749,1757.712,2575.650902816
4504,5351.0346,3285.7009578878096
952,984.7182,2029.3880239724454
4077,1135.189,1719.0058857170786
706,97.2068,-174.5520645786421
6215,1030.6584,859.0805961836176
1077,1088.583,3449.54774994974
8477,1970.768,3174.811634339214
6633,3880.2824,1972.5254080598277
5636,312.926,746.1068687859463
5218,591.2304,749.6729907286715
8267,2567.3248,2658.3202569963223
1256,3635.268,3685.052276261239
2477,4042.7376,2945.182354387569
8365,128.4994,247.66376939377096
6944,4777.7808,2949.7601128817596
1999,193.082,1631.9107598192227
4917,2524.0478,2413.1935724477635
4925,47.2718,-1038.762780896927
4956,4566.7222,3733.9836487362736
8026,2218.4456,2704.712942519146
8152,94.5436,-344.57441039529226
2809,237.6906,1869.4553339896481
8326,3099.9648,3048.801136555142
8397,830.9184,682.8862770375065
2523,5757.8384,3938.4109915824492
3823,1524.682,2435.847039138728
7633,834.9132,960.3302730445695
6541,10306.584,5081.877531433192
6212,2143.876,1728.8178243021232
4554,96.541,-278.9172702599319
2409,2579.975,1771.1509368407192
1366,345.5502,261.32468702544475
6960,1498.05,2673.7627772715023
3579,758.3462,826.4188680036183
3755,3036.048,2052.6270624750114
4816,4483.4972,2768.246548860495
5589,958.752,1633.357116788473
4181,1976.0944,2353.7702731589634
4408,280.9676,385.5375547829535
248,535.969,1263.7519815304763
7669,2120.573,2555.656736029041
5934,221.0456,-886.4619769409971
1780,3629.2758,2479.6362759094445
6668,4695.2216,1904.1442568709142
712,226.372,-921.5596002774266
3325,998.7,1590.0239504833994
2763,3968.168,2860.3726515741437
6820,1258.362,1948.412017258741
809,7759.899,4182.030836673382
3592,2510.066,3181.9993124759994
724,1230.3984,757.7570087358606
6581,365.5242,109.71203601443426
501,4584.6988,3317.057589704218
4405,873.5296,1779.7674228942267
3283,59.2562,-807.9356636350651
7509,2543.356,3393.5004759238973
5508,2580.6408,2597.9644177880564
1068,2702.4822,3849.6094526069273
6300,2239.0854,1649.7757776694796
5767,2049.3324,1881.7765461216354
7267,2157.192,3368.423252414349
8450,1844.9318,1701.7546871500626
7759,1775.6886,2117.5249371313557
7763,73.238,-1360.564336754022
7394,4495.4816,1950.0749677952172
7510,3056.022,2617.5718504628503
5395,1737.738,1881.8271902052668
5697,4705.8744,5261.101606179524
3836,1743.0644,3034.965701615518
